image_path,description
/content/new/886862001.jpg,"Beige utility jacket in lightweight fabric, featuring a stand-up collar, flap pockets, and long sleeves. Perfect for casual outings and everyday wear. Style with jeans and sneakers or a dress for versatile looks.
"
/content/new/887771003.jpg,"Light grey knit turtleneck sweater in a relaxed fit, crafted from soft material.  Perfect for casual outings or layering, style with jeans or a skirt.
"
/content/new/881425002.jpg,"Dark grey jersey pencil skirt; soft, stretchy fabric; simple, sleek design; perfect for work or a night out; style with a blouse and heels or a sweater and boots.
"
/content/new/889575003.jpg,"This dark green ribbed knit turtleneck sweater is crafted from a soft, comfortable fabric.  Its simple design features a small, subtle logo patch. Perfect for casual outings or layering, style it with jeans or chinos for a relaxed look.
"
/content/new/874434001.jpg,"Stylish ribbed knit top in grey with coral and white stripes.  Soft fabric, relaxed fit, perfect for casual daytime wear.  Pair with jeans or a skirt for a versatile look.
"
/content/new/889347003.jpg,"Dark grey, lightweight nylon cargo shorts feature an elastic waistband and side pockets.  Perfect for casual outings, the orange drawstring accents add a pop. Style with a tee and sneakers for a relaxed look.
"
/content/new/212629043.jpg,"This vibrant red midi dress features a simple, elegant design with a comfortable jersey fabric.  Perfect for casual outings or summer evenings, style with sandals or wedges for a chic look.
"
/content/new/883068003.jpg,"Dusty rose woven shorts feature an elasticated drawstring waist and side pockets, perfect for casual summer days. Style with a flowy top and sandals for a relaxed look or dress them up with a tucked-in blouse and heels.
"
/content/new/215337039.jpg,"Olive green ribbed t-shirt with a small front pocket, crafted from a soft and comfortable fabric. Perfect for casual everyday wear, style with jeans or a skirt.  
"
/content/new/852257001.jpg,"Pink sweatshirt with gold sequin cherries and ""more love"" text.  Soft cotton, relaxed fit, perfect for casual days or playtime. Style with jeans or leggings for a cute everyday look.
"
/content/new/884689001.jpg,"Stylish black jersey jumpsuit, featuring a flattering V-neck and wide-leg silhouette. Perfect for casual outings or dressed up with heels.  Effortlessly chic and comfortable.
"
/content/new/886270002.jpg,"Cream-colored pleated denim pants crafted from a soft cotton blend. Featuring a relaxed fit and cuffed hems, these versatile pants are perfect for casual outings or dressed-up events. Style them with a tucked-in blouse or a flowy top for a chic look.
"
/content/new/859363001.jpg,"A beige linen mini dress featuring a tropical palm tree print, V-neck, button placket, and tie waist.  Perfect for summer vacations or casual daytime events; style with sandals or espadrilles.
"
/content/new/876151001.jpg,"Stylish black belted coat featuring a faux fur-trimmed hood. Crafted from a warm wool-blend fabric, it's perfect for winter outings and adds a touch of elegance to any outfit.  Pair with jeans and boots for a casual look or a dress for a sophisticated style.
"
/content/new/874888001.jpg,"This beige and black abstract print mini dress features a tiered design, ruffled sleeves, and a high neckline.  Made from lightweight semi-sheer fabric, it's perfect for summer parties or casual outings. Style with sandals or wedges for a chic look.
"
/content/new/880059003.jpg,"Black floral-print jumpsuit featuring puff sleeves, a ruffled collar, and button closure.  Lightweight fabric; perfect for casual outings or summer events. Style with sandals or sneakers for a chic look.
"
/content/new/880706002.jpg,"Black lace shirt with a classic collar and button-down front.  Features a delicate floral pattern and long sleeves. Perfect for evening events or paired with jeans for a casual look. Style with skirts, trousers, or jeans.
"
/content/new/887761002.jpg,"A taupe knit sweater features a relaxed fit, subtle ribbing at cuffs and hem, and a slightly high-low hemline.  Perfect for casual everyday wear or dressed up with jeans. Style with skirts, trousers or leggings.
"
/content/new/884465001.jpg,"Stay warm and stylish in this black teddy coat.  Its soft, textured fabric features a classic collar and patch pockets. Perfect for casual outings, pair it with jeans or a dress for versatile style.
"
/content/new/884750002.jpg,"Black mini skirt in cotton twill; features a button-front closure and a straight hem. Perfect for casual outings, pair it with a tucked-in top and sneakers or sandals for a stylish look.
"
/content/new/212629047.jpg,"Olive green midi dress, soft jersey fabric, spaghetti straps, empire waist. Perfect for casual days or summer evenings; style with sandals or sneakers.
"
/content/new/886270006.jpg,"High-waisted, light blue denim jeans with pleats and classic five-pocket styling.  Perfect for casual everyday wear, dress them up with heels or down with sneakers.  A versatile addition to any wardrobe.
"
/content/new/881114004.jpg,"Adorable brown and black striped long-sleeved henley top for babies, crafted from soft ribbed cotton. Featuring a three-button placket, perfect for casual wear, layering, or special occasions.  Style with jeans or leggings for a complete outfit.
"
/content/new/859957002.jpg,"A tiered, pink mini dress in a soft, flowing fabric.  Features a V-neck and half sleeves, perfect for casual outings or summer events. Style with sandals or sneakers for a relaxed look.
"
/content/new/886464002.jpg,"A versatile taupe ribbed tank top crafted from soft, comfortable fabric.  Its simple, classic design makes it perfect for layering or wearing solo. Style with jeans, skirts, or tailored pants for various occasions.
"
/content/new/237347060.jpg,"Grey heather zip-up hoodie in soft jersey fabric; featuring a kangaroo pocket and relaxed fit, perfect for casual wear. Style with jeans and sneakers for a relaxed look or dress it up with leggings and boots.
"
/content/new/884271005.jpg,"This pink cropped sweatshirt features unique shoulder pads and ribbed details for a stylish look.  Made from soft cotton, it's perfect for casual outings or layering. Style with jeans and sneakers for a relaxed vibe or dress it up with a skirt and boots.
"
/content/new/880696001.jpg,"Beige cotton poplin mini dress with a V-neck, puff sleeves, and a gathered waist. Perfect for casual outings or dressed up with heels. Style with sandals or boots.
"
/content/new/881111008.jpg,"Dark grey skinny jeans in a soft denim fabric, featuring a classic five-pocket design. Perfect for casual outings or dressed-up looks. Style with sneakers and a tee or heels and a blouse.
"
/content/new/880714002.jpg,"Black mini dress in a lightweight taffeta fabric; features ruffled cap sleeves and a tiered skirt. Perfect for parties or casual outings; style with sandals or boots for a chic look.
"
/content/new/867044003.jpg,"Green pleated midi skirt with a delicate floral print, featuring side slits.  Lightweight woven fabric. Perfect for dates or brunch; style with sandals or boots.
"
/content/new/885922005.jpg,"Beige cropped jeans in a comfortable cotton blend, featuring a unique buttoned waistband and subtle contrast stitching. Perfect for casual daytime looks, style with a simple top and sneakers or dress them up with heels.
"
/content/new/869397001.jpg,"Adorable floral mini dress in off-white with multicolored tiny blooms.  Features long sleeves, a relaxed fit, and a smocked neckline. Perfect for casual outings or spring events; style with sandals or sneakers.
"
/content/new/237222001.jpg,"Black ribbed long-sleeve top with a scoop neck and button placket.  Soft, comfortable fabric. Perfect for casual everyday wear or layered looks. Style with jeans or a skirt.
"
/content/new/888140002.jpg,"Adorable baby girl's outfit: cream floral top with ruffle sleeves, pink corduroy shorts, and grey tights. Soft cotton and corduroy fabrics. Perfect for casual outings or special occasions. Style with Mary Janes or sneakers.
"
/content/new/883021003.jpg,"Orange mini skirt with a tiered ruffle design and tropical leaf print. Made from a lightweight cotton fabric. Perfect for summer occasions, style it with sandals or sneakers for a casual look.
"
/content/new/883174002.jpg,"Boys' navy and lime green plaid hooded shirt jacket in soft cotton flannel.  Features button closure, chest pockets, and a grey hooded neckline. Perfect for casual wear; style with jeans or chinos for a relaxed look.
"
/content/new/888308001.jpg,"Stylish black cropped trousers crafted from a comfortable woven fabric. Featuring a classic design, perfect for both casual and smart occasions. Style them with a blouse and heels for a chic look, or a T-shirt and sneakers for a relaxed vibe.
"
/content/new/252298016.jpg,"Olive green skinny jeans with distressed knee details, featuring a comfortable cotton blend fabric. Perfect for casual outings or weekend style. Pair with a tee and sneakers or a blouse and heels for versatile looks.
"
/content/new/252298002.jpg,"Black skinny jeans in a soft denim fabric, featuring distressed knee detailing.  Perfect for casual outings; style with a graphic tee and sneakers or a blouse and heels.
"
/content/new/882882002.jpg,"Dark wash blue skinny jeans in a comfortable denim fabric. Featuring a classic five-pocket design and subtle fading, perfect for casual everyday wear. Style with a t-shirt and sneakers or dress them up with a blouse and heels.
"
